"wifiradar","device","signal","timestamp","networks"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:11:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:11:35","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:11:30","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 21:11:17","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:11:12","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:11:06","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 21:10:54","Marlowe"
"C0A0BBED842E","7CFADF00483E",-57,"2015-02-24 21:10:54","ASUS"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:10:48","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:10:33","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 21:10:31","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:10:16","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:10:12","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:09:54","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:09:49","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:09:47","Marlowe"
"C0A0BBED842E","7CFADF00483E",-64,"2015-02-24 21:09:31","ASUS"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:09:24","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 21:09:12","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:09:09","Marlowe"
"C0A0BBED842E","3451C9E49483",-67,"2015-02-24 21:08:58","FASTWEB-1-n3JCQQkJEYMY"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:08:56","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 21:08:53","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:08:40","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:08:30","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:08:27","Marlowe"
"C0A0BBED842E","3451C9E49483",-68,"2015-02-24 21:08:16","FASTWEB-1-n3JCQQkJEYMY"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:08:14","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 21:08:05","Marlowe"
"C0A0BBED842E","234DD9A9E3",-61,"2015-02-24 21:08:02","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:07:55","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:07:50","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 21:07:37","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:07:36","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:07:23","Marlowe"
"C0A0BBED842E","234DD9A9E3",-63,"2015-02-24 21:07:12","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 21:06:59","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:06:56","Marlowe"
"C0A0BBED842E","234DD9A9E3",-61,"2015-02-24 21:06:40","Marlowe"
"C0A0BBED842E","234DD9A9E3",-61,"2015-02-24 21:06:25","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 21:06:20","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:06:02","Marlowe"
"C0A0BBED842E","649ABE018086",-66,"2015-02-24 21:05:55","CPNtw"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:05:50","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:05:46","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 21:05:35","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:05:31","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:05:17","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:05:03","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 21:05:02","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 21:04:48","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:04:45","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:04:32","Marlowe"
"C0A0BBED842E","7AB0E7369",-64,"2015-02-24 21:04:29","Marlowe"
"C0A0BBED842E","234DD9A9E3",-61,"2015-02-24 21:04:15","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:04:14","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:04:01","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:03:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:03:33","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:03:28","Marlowe"
"C0A0BBED842E","234DD9A9E3",-21,"2015-02-24 21:03:26","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 21:03:10","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:02:56","Marlowe"
"C0A0BBED842E","234DD9A9E3",-61,"2015-02-24 21:02:54","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:02:39","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:02:03","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 21:01:59","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:01:57","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:01:42","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:01:27","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:01:24","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:01:11","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 21:01:10","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 21:00:56","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 21:00:53","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:00:40","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 21:00:36","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 21:00:07","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:59:56","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:59:53","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:59:41","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:59:38","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:59:14","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:59:09","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:58:51","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:58:37","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:58:25","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:57:58","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:57:41","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:57:13","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:57:11","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 20:56:57","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:56:38","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:56:20","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:56:04","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:55:49","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:55:32","Marlowe"
"C0A0BBED842E","3451C9E49483",-68,"2015-02-24 20:55:30","FASTWEB-1-n3JCQQkJEYMY"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:55:17","Marlowe"
"C0A0BBED842E","68967B1DBB66",-37,"2015-02-24 20:55:01","FASTWEB-1-n3JCQQkJEYMY"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:54:49","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:54:34","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:54:30","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:54:13","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:54:12","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:53:30","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:53:25","Marlowe"
"C0A0BBED842E","234DD9A9E3",-53,"2015-02-24 20:53:23","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:52:40","Marlowe"
"C0A0BBED842E","3451C9E49483",-66,"2015-02-24 20:52:23","FASTWEB-1-n3JCQQkJEYMY"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:52:22","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:51:49","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:51:18","Marlowe"
"C0A0BBED842E","90840D83D581",-61,"2015-02-24 20:51:18","OnNetworks33"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:51:17","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:50:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:50:32","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:50:16","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:50:11","Marlowe"
"C0A0BBED842E","7CFADF00483E",-66,"2015-02-24 20:49:46","ASUS"
"C0A0BBED842E","7CFADF00483E",-69,"2015-02-24 20:49:36","ASUS"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:49:22","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:49:06","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:49:05","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:48:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:48:35","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:48:03","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:47:48","Marlowe"
"C0A0BBED842E","7CFADF00483E",-66,"2015-02-24 20:47:44","ASUS"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:47:30","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:47:16","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:47:00","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:46:50","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:46:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:46:32","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:46:17","Marlowe"
"C0A0BBED842E","234DD9A9E3",-61,"2015-02-24 20:46:15","Marlowe"
"C0A0BBED842E","234DD9A9E3",-61,"2015-02-24 20:45:58","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:45:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:45:26","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:45:14","Marlowe"
"C0A0BBED842E","234DD9A9E3",-61,"2015-02-24 20:45:12","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:44:10","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:43:27","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:42:59","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:42:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 20:42:15","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 20:42:02","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:41:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:41:00","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:40:23","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:40:07","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:39:25","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:39:05","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:38:50","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:38:31","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:38:18","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 20:37:59","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:37:45","Marlowe"
"C0A0BBED842E","234DD9A9E3",-60,"2015-02-24 20:37:31","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:37:14","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:36:58","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:36:07","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:35:41","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:35:08","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:34:51","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:34:15","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:34:02","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:33:59","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:33:46","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:33:30","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:33:14","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:32:54","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:32:38","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:32:21","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:32:08","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:31:54","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:31:39","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:31:24","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:31:13","Marlowe"
"C0A0BBED842E","234DD9A9E3",-53,"2015-02-24 20:30:57","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:30:55","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:30:38","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:30:20","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:29:46","Marlowe"
"C0A0BBED842E","7AB0E7369",-59,"2015-02-24 20:29:34","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:29:32","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:29:13","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:28:59","Marlowe"
"C0A0BBED842E","7AB0E7369",-56,"2015-02-24 20:28:46","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:28:14","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:27:42","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:27:27","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:27:08","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:26:57","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:26:37","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:26:22","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:26:06","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:26:04","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:25:19","Marlowe"
"C0A0BBED842E","7AB0E7369",-63,"2015-02-24 20:25:12","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:24:47","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:24:45","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:24:15","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:23:42","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:23:24","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:23:07","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:22:55","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:22:53","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:22:42","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:22:26","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:21:50","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:21:37","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:21:34","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:21:20","Marlowe"
"C0A0BBED842E","7AB0E7369",-59,"2015-02-24 20:21:07","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:21:05","Marlowe"
"C0A0BBED842E","234DD9A9E3",-53,"2015-02-24 20:20:49","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:20:34","Marlowe"
"C0A0BBED842E","7AB0E7369",-64,"2015-02-24 20:20:08","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:20:04","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:19:41","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:19:25","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:18:56","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:18:42","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:18:26","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:17:39","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:17:36","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:17:20","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:16:36","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:16:33","Marlowe"
"C0A0BBED842E","7AB0E7369",-63,"2015-02-24 20:15:57","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:15:44","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:15:31","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:15:25","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:15:23","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:15:01","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:14:49","Marlowe"
"C0A0BBED842E","7AB0E7369",-61,"2015-02-24 20:14:46","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:14:08","Marlowe"
"C0A0BBED842E","D896958C329E",-60,"2015-02-24 20:13:45","liesbethluciano"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:13:42","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:13:08","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:13:07","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:12:41","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:12:37","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:12:23","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:12:03","Marlowe"
"C0A0BBED842E","A00BBAE106D9",-62,"2015-02-24 20:12:01","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:11:57","Marlowe"
"C0A0BBED842E","7AB0E7369",-65,"2015-02-24 20:11:48","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:11:40","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:11:29","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:11:18","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:11:13","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:11:02","Marlowe"
"C0A0BBED842E","234DD9A9E3",-20,"2015-02-24 20:11:00","Marlowe"
"C0A0BBED842E","7AB0E7369",-62,"2015-02-24 20:10:51","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:10:26","Marlowe"
"C0A0BBED842E","234DD9A9E3",-54,"2015-02-24 20:10:23","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:09:51","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:09:39","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:09:21","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:09:07","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:09:00","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:08:55","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:08:52","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:08:38","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:08:33","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:07:56","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:07:37","Marlowe"
"C0A0BBED842E","7AB0E7369",-68,"2015-02-24 20:07:29","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:07:20","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:07:03","Marlowe"
"C0A0BBED842E","D896958C329E",-61,"2015-02-24 20:06:53","liesbethluciano"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:06:48","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:06:37","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:06:36","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:06:00","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:05:45","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:05:29","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:05:25","Marlowe"
"C0A0BBED842E","7AB0E7369",-62,"2015-02-24 20:05:23","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:05:08","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:04:54","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:04:41","Marlowe"
"C0A0BBED842E","234DD9A9E3",-59,"2015-02-24 20:04:37","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:04:10","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:03:58","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:03:42","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:03:40","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:03:26","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:03:07","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:02:54","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:02:51","Marlowe"
"C0A0BBED842E","7AB0E7369",-66,"2015-02-24 20:02:21","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:02:02","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:01:59","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 20:01:21","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:01:06","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:00:50","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:00:37","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 20:00:21","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 20:00:18","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 20:00:04","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 19:59:49","Marlowe"
"C0A0BBED842E","234DD9A9E3",-55,"2015-02-24 19:59:46","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 19:59:20","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 19:59:17","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 19:59:01","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 19:58:54","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 19:58:50","Marlowe"
"C0A0BBED842E","234DD9A9E3",-57,"2015-02-24 19:58:40","Marlowe"
"C0A0BBED842E","234DD9A9E3",-56,"2015-02-24 19:58:25","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 19:58:05","Marlowe"
"C0A0BBED842E","234DD9A9E3",-58,"2015-02-24 19:57:47","Marlowe"
